date,ticker,open,high,low,close,volume
2026-03-04,BMY,61.70000076293945,62.59000015258789,61.470001220703125,62.33000183105469,12345000
2026-03-05,BMY,61.79999923706055,62.0,60.2599983215332,60.7400016784668,14758400
2026-03-06,BMY,60.43000030517578,60.43000030517578,59.45000076293945,60.290000915527344,11401900
2026-03-09,BMY,59.91999816894531,60.63999938964844,59.25,60.630001068115234,10964600
2026-03-10,BMY,60.599998474121094,60.959999084472656,59.97999954223633,60.130001068115234,9683100
2026-03-04,AMGN,380.0,380.0899963378906,370.82000732421875,379.2699890136719,2028300
2026-03-05,AMGN,375.17999267578125,377.0899963378906,361.3999938964844,367.6000061035156,2868400
2026-03-06,AMGN,364.20001220703125,369.760009765625,361.7099914550781,369.5299987792969,2443000
2026-03-09,AMGN,368.2699890136719,378.82000732421875,366.5299987792969,376.9700012207031,2719900
2026-03-10,AMGN,376.1700134277344,379.260009765625,372.739990234375,375.42999267578125,2283900
2026-03-04,GILD,148.9199981689453,148.9199981689453,146.10000610351562,148.22000122070312,6925100
2026-03-05,GILD,146.32000732421875,146.75,143.35000610351562,145.13999938964844,6939900
2026-03-06,GILD,143.55999755859375,144.64999389648438,142.77000427246094,143.92999267578125,4921200
2026-03-09,GILD,143.5,146.9199981689453,143.49000549316406,146.6300048828125,5210400
2026-03-10,GILD,147.72999572753906,149.3800048828125,146.83999633789062,148.55999755859375,5096800
2026-03-04,MDT,96.68000030517578,96.9000015258789,95.41999816894531,95.5999984741211,7235800
2026-03-05,MDT,94.75,94.9000015258789,92.31999969482422,93.01000213623047,8367800
2026-03-06,MDT,92.48999786376953,92.66999816894531,90.16999816894531,90.9000015258789,10786900
2026-03-09,MDT,90.0,91.54000091552734,89.01000213623047,91.33999633789062,11112400
2026-03-10,MDT,91.20999908447266,91.41000366210938,89.1500015258789,89.88999938964844,8819200
2026-03-04,CVS,80.41000366210938,81.08999633789062,79.66999816894531,80.56999969482422,6804700
2026-03-05,CVS,79.95999908447266,80.31999969482422,78.30000305175781,78.69000244140625,10055800
2026-03-06,CVS,78.7699966430664,78.86000061035156,76.93000030517578,77.91999816894531,7139700
2026-03-09,CVS,77.23999786376953,78.41000366210938,76.30000305175781,78.26000213623047,6872200
2026-03-10,CVS,78.58999633789062,78.75,76.0999984741211,76.31999969482422,6479100
2026-03-04,CI,279.55995083105034,284.3435959814626,279.26157622299706,283.17999267578125,1422100
2026-03-05,CI,280.8399963378906,282.5899963378906,279.1099853515625,281.2699890136719,1577700
2026-03-06,CI,282.3900146484375,282.3900146484375,267.7699890136719,271.6300048828125,2109000
2026-03-09,CI,268.6700134277344,271.25,264.4700012207031,269.6600036621094,1677700
2026-03-10,CI,269.8699951171875,270.0,262.0199890136719,262.44000244140625,2044800
2026-03-04,CAT,737.0900268554688,746.010009765625,730.8400268554688,731.969970703125,2823700
2026-03-05,CAT,720.0,728.0700073242188,693.5800170898438,706.0800170898438,3713200
2026-03-06,CAT,682.469970703125,696.3300170898438,675.0700073242188,680.9000244140625,3564400
2026-03-09,CAT,665.219970703125,708.6300048828125,662.8499755859375,704.8200073242188,3584400
2026-03-10,CAT,712.780029296875,730.7899780273438,710.280029296875,716.6799926757812,3087800
2026-03-04,BA,226.3800048828125,227.52999877929688,221.7899932861328,227.30999755859375,5068700
2026-03-05,BA,226.1199951171875,227.67999267578125,218.1300048828125,222.05999755859375,7199300
2026-03-06,BA,219.47999572753906,231.9600067138672,218.63999938964844,231.11000061035156,10684700
